Speaker,activity,sentenceID,session,rep,name,frameTime,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,soundingPercentage,silencePercentage,silencesPerSecond,silencesMean,Type,score_lourdes
S05,Dinamica15.2,S655,0,1,7-11-2017_12-44-14-53_Dinamica15.2_1,0,26.971,0.22558,20.42753,29.67522,31.85021,11.42268,448.4807,358.4045,97.90465,51.42925,2.048623,0.57688,1.006398,1.618275,3.060666,2.054268,21.59674,24.97114,21.1873,5.524055,2.107401,0.673835,31.69589,0.270829,-3.321394,-2.785751,8.051505,1.130667,-13.50511,-0.98396,0.104692,1.520843,1.471754,0.719856,1.369754,3.831057,-4.241098,-1.342886,19.06682,0.429229,456.3536,0.40573,1238.525,0.165571,-4.129791,-7.839296,1426.095,0.178121,982.0332,0.270189,-14.41796,-2.153175,2396.13,0.127335,896.2815,0.45163,-21.87117,-1.331438,-13.62106,-0.487145,24.7824,0.275232,0.087804,0.209746,-0.030322,-0.426876,2.26126,0.630211,31.99471,0.278429,-2.858626,-3.229867,8.048688,1.176408,-15.32925,-0.797128,-15.39108,21.7356,0.073572,-0.039637,0.86209,2.12766,3.370787,0.273333,0.168193,0,0,-15.52328,1,0,0,0,B,M
S05,Dinamica15.2,S656,0,2,7-11-2017_12-44-29-820_Dinamica15.2_2,0,25.42927,0.26196,18.93236,26.26295,32.31341,13.38105,143.5409,77.18423,190.141,99.49216,1.063,0.529054,0.55293,0.866768,1.639442,1.086512,9.947096,3.139604,9.157564,2.771195,0.7888,0.612384,27.54065,0.19826,1.524003,5.227873,27.2663,0.423718,-6.046024,-1.898178,0.159997,0.93413,2.03678,0.541039,1.477648,3.625716,-1.677101,-15.33563,15.75288,1.723248,436.6522,0.394742,1131.156,0.128065,0.013335,2352.857,1516.457,0.132874,779.3889,0.370108,-17.20478,-1.398277,2475.393,0.086479,846.83,0.390722,-17.10496,-1.412611,-14.45984,-0.371688,22.39501,0.262216,0.080991,0.394753,-0.024527,-0.522838,0.851003,0.554807,27.56937,0.196057,1.373007,5.854272,28.38848,0.402352,-6.708654,-1.768046,-11.01052,18.61765,0.052843,-0.006728,0.219425,4,2.12766,0.45,0.22,0,0,-23.37747,0.62,0.38,0.61,0.63,B,M
S05,Dinamica37,S657,0,1,7-11-2017_12-45-52-551_Dinamica37_1,0,27.80696,0.073253,26.45226,27.84424,29.63069,3.178434,93.97813,54.36956,23.14175,9.282615,1.313447,0.403216,0.78254,1.289125,1.819213,1.036673,8.594272,2.430724,9.063931,2.312777,0.799472,0.585195,30.81843,0.273405,3.768395,4.265233,5.113122,1.331288,-18.17712,-0.323176,0.023621,0.96375,1.284342,0.59356,4.403082,0.95991,2.435075,2.390254,22.281,0.370348,369.1615,0.18511,1226.394,0.090217,1.97978,3.405384,1190.534,0.082759,872.9573,0.076436,-8.152256,-0.860582,2427.351,0.032643,346.607,0.362144,-18.72663,-0.316369,-14.48703,-0.479677,22.75483,0.269555,0.076318,0.486169,-0.024063,-0.514478,0.886979,0.551801,32.47572,0.21994,8.584258,0.97584,6.710892,0.745843,-18.49983,-0.326565,0,0,0,0,0,3.571429,1.333333,0.74,0,0,0,-21.04077,0.88,0.12,1.04,0.11,B,M
S05,Dinamica37,S658,0,2,7-11-2017_12-46-3-866_Dinamica37_2,0,25.5525,0.221847,21.08047,26.31083,31.49966,10.41919,175.4461,118.1743,75.47399,30.02447,1.164001,0.317705,0.808987,1.15439,1.456511,0.647524,7.479041,5.101116,7.327526,3.815203,0.894294,0.570793,32.57106,0.146363,5.713008,1.321546,19.02033,0.621295,-7.281488,-1.099159,0.097717,1.463484,1.288408,0.867352,3.35234,1.629318,-0.082578,-242.2874,20.72783,0.984878,421.0292,0.221096,1286.482,0.164939,7.418152,1.813873,1459.953,0.139072,1007.618,0.350164,-13.29882,-1.026687,2434.579,0.081391,988.9376,0.494381,-16.50547,-0.782426,-17.86833,-0.27404,24.87213,0.211436,0.082223,0.40403,-0.031512,-0.374326,0.911783,0.569161,32.60129,0.14816,6.165211,1.186402,19.35437,0.613806,-7.307404,-1.109315,-16.95636,19.77982,0.066859,-0.0254,0.883467,4.090909,0.471698,2.11,0,0,0,-22.20164,1,0,0,0,B,M
S05,Dinamica16.1,S659,0,1,7-11-2017_12-47-27-214_Dinamica16.1_1,0,26.86537,0.166367,25.44001,27.93934,30.13562,4.695606,45.9915,11.68157,-17.71148,28.57465,1.19475,0.528039,0.793733,0.945142,1.522064,0.72833,7.294793,5.511697,9.67528,5.895489,0.795128,0.719333,18.11441,0.697551,1.112381,9.401045,15.87244,0.960909,-1.946728,-4.485313,0.148541,1.835161,1.879606,0.660881,2.482914,1.781726,-9.262658,-2.933385,13.2939,2.244868,413.0877,0.393778,1199.455,0.20529,-43.21205,-1.920064,1473.139,0.132819,798.8154,0.384779,-50.78014,-1.463506,2433.262,0.079095,869.6788,0.310804,-53.5516,-1.351825,-12.59265,-0.600204,22.13823,0.3987,0.087497,0.450878,-0.019194,-0.458503,0.945991,0.633003,22.73068,0.402031,3.890555,2.197309,16.00535,1.096612,-1.637578,-4.965722,4.784812,1.69912,0.053393,-0.006775,0.417888,4.761905,2.564103,0.295,0.255,0.065,0.005,-22.82085,0.74,0.26,0.87,0.3,B,B
S01,Dinamica11.1,S66,2,1,24-11-2017_12-26-33-589_Dinamica11.1_1,0,34.8337,0.051911,33.36166,34.34367,36.83033,3.46867,86.64037,106.8637,12.4839,9.869737,0.67696,0.431243,0.475212,0.57087,0.862772,0.38756,5.89069,4.974508,2.764627,1.957283,0.227649,0.66471,23.14191,0.48482,-1.022025,-9.429933,10.80308,1.121702,-15.57154,-1.111842,0.015682,1.235843,0.924815,0.85356,8.403801,0.479942,14.13034,0.676317,24.93019,0.273063,524.4822,0.507832,1262.106,0.138199,-33.50071,-1.942292,1511.777,0.189975,975.2011,0.27684,-33.19707,-1.498409,2597.041,0.115684,725.033,0.403136,-39.44595,-1.20667,-11.97702,-0.495242,22.66008,0.270398,0.074134,0.434069,-0.0064,-1.591706,0.233208,0.673861,25.97521,0.274081,-1.664851,-5.717196,11.85003,1.026494,-17.15112,-1.006651,2.656234,1.393741,0.029834,0.016337,0.163685,3.116883,1.32626,0.678,0.370858,0.093333,0.051854,-32.54531,0.7,0.3,0.9,0.34,B,B
S05,Dinamica16.1,S660,0,2,7-11-2017_12-47-49-124_Dinamica16.1_2,0,26.34133,0.180313,21.60744,27.08253,30.52141,8.913965,161.305,96.0905,92.28763,65.10879,1.135643,0.693897,0.605665,0.898502,1.474761,0.869097,9.994504,5.963448,5.792502,3.843244,0.811408,0.856728,27.6021,0.193568,1.504914,5.404176,20.0037,0.572003,-3.141696,-2.955517,0.110044,1.225355,1.53485,0.729187,2.413911,1.822709,1.731981,3.857196,20.15963,0.293486,402.4503,0.325854,1155.847,0.167584,0.751355,50.91061,1461.473,0.113298,791.1495,0.334012,-17.52721,-1.940367,2394.979,0.062111,821.5935,0.395385,-17.6974,-1.925707,-13.38328,-0.374601,21.48457,0.238503,0.085174,0.357723,-0.022845,-0.533128,0.857341,0.837586,27.42118,0.201373,1.771259,4.764613,20.15339,0.589761,-3.434231,-2.797399,-12.80801,20.0683,0.060184,-0.019974,0.367036,2.673797,1.117319,0.85,0.72,0.04,0,-22.64236,0.48,0.52,0.77,0.67,B,M
S05,Dinamica17.3,S661,0,1,7-11-2017_12-48-13-580_Dinamica17.3_1,0,24.91417,0.2173,19.8653,23.8524,31.1415,11.2762,189.1196,75.03413,94.32955,32.3638,1.183628,0.479475,0.696616,0.95036,1.937082,1.240466,6.464287,3.469204,3.465855,2.98011,1.127653,0.714796,22.64936,0.348996,10.67052,0.975844,32.71488,0.226065,-8.554579,-1.419595,0.111158,0.840406,1.605274,0.721552,1.636925,3.005026,3.390033,3.413481,19.70665,0.512621,489.5412,0.40914,1210.894,0.217358,-14.20949,-4.079113,1606.693,0.180787,870.3951,0.604783,-33.90672,-1.457143,2546.183,0.140428,663.616,0.582446,-28.06472,-1.852672,-16.43406,-0.410257,19.27774,0.389382,0.088074,0.446889,-0.019414,-0.513699,1.275278,0.626889,23.74558,0.293754,13.37809,0.615249,32.93805,0.21077,-10.76451,-1.076952,0.569856,8.954578,0.024875,0.014031,0.28858,4.672897,2.970297,0.293333,0.330387,0.07,0,-19.07947,1,0,0,0,B,B
S05,Dinamica17.3,S662,0,2,7-11-2017_12-48-26-989_Dinamica17.3_2,0,28.35242,0.157183,26.50337,29.4791,31.53508,5.03171,373.7116,334.4601,44.343,22.95995,1.214898,0.478379,0.690127,1.123503,1.599257,0.90913,12.29735,5.339396,0.047815,5.070048,0.874502,0.644769,19.06152,0.78352,-0.852782,-12.38811,24.2768,0.551567,-8.511508,-1.105432,0.061258,0.906314,2.072052,0.685665,1.884768,2.475674,7.864949,1.781762,15.26023,0.527879,390.7281,0.254247,1052.121,0.107179,-79.72174,-1.166018,1435.734,0.133078,629.2803,0.433719,-85.1474,-0.954395,2425.198,0.073533,675.7866,0.410858,-82.65266,-0.996782,-10.62421,-0.630478,15.12116,0.450336,0.07946,0.299923,-0.020589,-0.611598,1.155565,0.453555,24.86567,0.483465,-0.399107,-26.44385,25.53414,0.63078,-10.46666,-0.817371,-1.389765,6.754056,0.047785,-0.007661,0.496709,3.448276,4.938272,0.12,0.057879,0.086667,0.016997,-24.02806,1,0,0,0,B,B
S05,Dinamica17.4,S663,0,1,7-11-2017_12-48-41-761_Dinamica17.4_1,0,26.30428,0.210338,19.159,28.78175,30.31596,11.15696,82.9556,27.67934,69.96122,35.19082,1.002857,0.254342,0.756624,0.97819,1.217188,0.460564,4.585139,2.061743,5.29013,2.16738,0.763647,0.724877,17.06995,0.937203,3.465422,3.41797,29.18127,0.292411,-7.220717,-1.025724,0.18062,0.918973,1.865165,0.460852,-0.56132,-7.290696,4.680023,2.028057,15.57666,0.601641,426.0204,0.440843,1078.548,0.190382,-37.17185,-2.18931,1437.676,0.168037,704.0288,0.403031,-46.29161,-1.476783,2440.664,0.082329,509.9002,0.37142,-44.44772,-1.541935,-12.14694,-0.693305,16.33036,0.505316,0.065386,0.375373,-0.014077,-0.962396,0.926316,0.580419,23.62592,0.456942,5.51011,2.252126,30.96008,0.268487,-7.149121,-0.919091,5.366155,-0.13517,0.01488,-0.001362,0.286111,4.225352,1.515152,0.54,0,0.1,0,-26.35989,1,0,0,0,B,B
S05,Dinamica17.4,S664,0,2,7-11-2017_12-48-59-700_Dinamica17.4_2,0,28.53054,0.149587,26.67325,28.55021,32.77414,6.100882,66.68031,33.83942,217.3877,299.431,0.959573,0.380878,0.666201,0.904225,1.293827,0.627626,5.097847,1.99762,3.368101,1.510686,0.544274,0.709957,21.10354,0.596268,0.807159,15.49389,25.54911,0.4253,-9.035992,-0.830648,0.05965,1.257332,1.584618,0.620177,3.571673,1.34336,6.77902,0.956326,18.88422,0.646524,384.0826,0.216808,1108.396,0.173132,-58.48727,-1.384835,1366.281,0.120079,655.5327,0.426967,-67.64219,-1.059124,2416.276,0.067538,538.0114,0.326315,-67.07283,-1.06845,-11.31301,-0.856282,15.9924,0.63369,0.056635,0.564347,-0.019469,-0.622072,0.63295,0.663592,24.61799,0.470455,2.974706,4.535937,26.27188,0.344539,-9.528157,-0.792799,-3.391068,8.89302,0.030958,-0.014206,0.368712,3.759399,4.72441,0.146667,0.149518,0.056,0.020591,-26.21509,1,0,0,0,B,B
S05,Dinamica17.1,S665,0,1,7-11-2017_12-49-14-716_Dinamica17.1_1,0,23.59795,0.356924,14.5644,22.68976,32.3562,17.7918,167.7195,129.2258,125.8777,89.28692,0.932794,0.473436,0.561603,0.755749,1.348436,0.786833,7.97891,4.095829,4.318063,3.535152,0.864773,0.598838,27.57609,0.342949,4.082936,1.762042,27.71407,0.415235,-2.250957,-3.697671,0.110735,0.974051,1.952533,0.604703,-0.253053,-20.10965,-5.050491,-4.4666,12.67269,1.844445,484.1827,0.396713,1147.632,0.190695,-35.03823,-2.134793,1568.156,0.14183,846.3393,0.413844,-49.19594,-1.309925,2468.469,0.091775,791.4171,0.335862,-47.77802,-1.36814,-16.54657,-0.374723,22.38473,0.326432,0.064009,0.520284,-0.022467,-0.465278,0.971204,0.516964,28.50331,0.311332,5.365385,1.298203,29.25851,0.410129,-2.437557,-3.322188,-9.070954,13.78411,0.051368,-0.018571,0.476451,3.448276,2.877698,0.2825,0.258493,0.063333,0.041899,-24.32498,0.8,0.2,0.55,0.36,B,M
S05,Dinamica17.1,S666,0,2,7-11-2017_12-49-31-54_Dinamica17.1_2,0,25.92374,0.266297,16.29297,28.32446,32.41546,16.12249,77.60725,49.0649,56.37321,31.19208,1.176709,0.474355,0.682057,0.912387,1.903201,1.221143,8.49635,3.9472,5.96719,2.447413,0.940644,0.486184,30.04094,0.245628,8.821084,0.847025,23.32663,0.6564,-6.179273,-2.636186,0.058438,1.345759,1.472466,0.684923,3.153034,1.8539,-0.670647,-10.5484,22.17735,0.409181,385.0377,0.296919,1129.694,0.133929,-1.830143,-18.80083,1428.754,0.160925,788.8849,0.565048,-23.01109,-1.232943,2435.005,0.075845,698.8183,0.337836,-23.16913,-1.223313,-17.03941,-0.210764,23.83526,0.25872,0.074701,0.433165,-0.029285,-0.440786,0.988518,0.466767,30.34516,0.249754,9.596795,0.701081,22.88943,0.698034,-8.112544,-1.94138,-22.75629,28.51589,0.033996,-0.017857,0.805559,4.504505,2.857143,0.326667,0.06549,0,0,-20.76852,1,0,0,0,B,M
S05,Dinamica17.1,S667,0,3,7-11-2017_12-49-51-956_Dinamica17.1_3,0,25.21214,0.298429,17.99437,27.86986,33.63013,15.63576,122.6214,79.73478,283.7025,263.8975,1.152633,0.517764,0.632067,0.959458,1.715756,1.083688,7.231036,3.198292,7.440096,2.416096,0.860175,0.508972,26.44394,0.354586,3.625299,1.843744,26.82344,0.431611,-3.984061,-2.550601,0.124555,1.177708,1.573015,0.796175,1.892783,3.139829,-2.732668,-2.121074,17.89628,0.46433,460.8091,0.440583,1085.163,0.209786,-47.23776,-1.774408,1490.321,0.17821,701.8849,0.339972,-57.45365,-1.339773,2465.097,0.101065,613.4019,0.255004,-59.46454,-1.276038,-14.93437,-0.349175,21.28827,0.280285,0.079934,0.371788,-0.024344,-0.494967,1.02119,0.400396,28.7926,0.261398,4.299459,1.671818,24.18281,0.496223,-7.503374,-1.212562,-9.810312,14.1424,0.032108,-0.013468,0.5403,4,3.157895,0.23,0.094163,0.066667,0.004714,-22.99932,0.9,0.1,0.88,0.11,B,M
S05,Dinamica17.2,S668,0,1,7-11-2017_12-50-34-80_Dinamica17.2_1,0,24.15171,0.277962,16.36632,25.45619,31.02133,14.655,314.5226,351.9993,112.8106,50.21132,0.894218,0.360651,0.601149,0.832711,1.190033,0.588884,5.978699,1.029341,4.510438,2.390428,0.738276,0.699673,26.75696,0.299327,2.58143,4.813363,18.61868,0.63361,-3.072598,-3.156943,0.147933,1.115611,1.735039,0.545219,-0.792834,-5.686127,0.705986,32.742,13.29725,1.306937,443.055,0.331247,1119.047,0.150051,-22.98191,-2.825523,1432.67,0.162132,853.2064,0.369053,-35.4505,-1.650641,2437.105,0.076889,674.2083,0.580529,-37.46491,-1.542209,-13.64326,-0.717233,20.52064,0.423351,0.068045,0.611118,-0.014345,-1.033992,0.810277,0.668316,27.03834,0.306446,4.37882,2.930469,20.00542,0.620542,-3.299802,-2.97845,-6.280222,14.16137,0.024243,-0.007437,0.405837,4.516129,2.702703,0.315,0.161012,0.07,0.02,-25.10939,0.74,0.26,1.43,0.18,B,M
S05,Dinamica17.2,S669,0,2,7-11-2017_12-50-49-421_Dinamica17.2_2,0,24.02012,0.112735,21.99575,24.77228,26.00836,4.012611,140.5782,48.6662,119.4612,93.25913,0.669422,0.341542,0.452541,0.659671,0.889783,0.437243,6.102271,2.982155,4.633387,5.65564,0.385417,0.911405,15.65614,0.583072,-0.494403,-21.38543,22.47836,0.588388,-2.895906,-3.815373,0.088019,1.154321,1.544829,0.703772,-2.107803,-1.22077,-1.9088,-3.047273,8.076178,1.226168,422.1381,0.340975,1104.462,0.162038,-72.21659,-1.255286,1476.69,0.154473,629.8119,0.402788,-77.7495,-1.084067,2396.88,0.058567,858.3946,0.471996,-75.70149,-1.132104,-7.15428,-1.001162,12.84442,0.537008,0.037622,0.781058,-0.014155,-0.716707,0.500401,0.825839,18.08871,0.409079,0.621879,20.32792,26.81363,0.488121,-1.143147,-9.213729,-1.349851,6.986736,0.026639,-0.002918,0.208122,4.477612,3.125,0.2,0.115109,0.1,0.06892,-32.4986,0.86,0.14,0.64,0.22,B,M
S01,Dinamica12.1,S67,2,1,24-11-2017_12-27-40-345_Dinamica12.1_1,0,35.9838,0.044421,34.22038,36.35202,37.26741,3.047028,39.53555,17.91733,27.63135,21.1855,0.87414,0.431163,0.526758,0.7975,1.209519,0.682761,10.24,6.357866,6.557759,2.210117,0.41343,0.6092,26.612,0.273769,-8.335821,-1.044304,7.765581,1.453553,-24.73066,-0.501806,0.024413,1.387289,1.110991,0.606163,7.380376,0.543245,12.24034,0.656951,24.19621,0.283702,641.0103,0.474521,1257.231,0.178955,-5.619488,-1.346374,1618.156,0.201287,995.4859,0.303933,-13.52917,-0.586728,2698.633,0.105578,861.5241,0.481899,-21.36095,-0.354245,-10.0278,-0.4998,22.27175,0.260033,0.102241,0.307618,-0.006684,-1.475844,0.424258,0.590542,26.77927,0.273869,-8.416982,-1.048598,7.908982,1.44557,-25.00372,-0.497986,0,0,0,0,0,4.123712,0.531915,1.87,0,0,0,-29.411,0.75,0.25,0.38,0.65,B,B
S05,Dinamica19,S670,0,2,7-11-2017_12-56-31-84_Dinamica19_2,0,27.42126,0.203979,23.03759,28.84217,30.93259,7.895002,515.3727,972.8024,81.41827,45.50965,1.529048,0.452208,0.903388,1.509764,2.080713,1.177325,16.81381,8.926432,7.698328,4.382964,1.094658,0.570234,22.57598,0.327764,0.282549,33.01258,26.51491,0.448471,-4.741045,-1.855088,0.081207,1.376707,1.557279,0.858708,2.71647,1.760055,-1.539603,-6.62966,13.43154,0.887889,431.3564,0.392141,1052.857,0.151493,-27.6992,-2.579253,1555.942,0.104301,648.3085,0.492342,-42.66452,-1.44899,2485.129,0.062308,883.4424,0.336942,-39.19997,-1.610845,-11.03574,-0.468322,16.94865,0.320586,0.078339,0.432516,-0.027823,-0.428372,1.185541,0.525621,23.74027,0.291335,0.299069,32.11548,26.99797,0.444375,-4.716506,-1.824728,-6.686558,13.28391,0.055035,-0.016845,0.661379,3.968254,2.439024,0.338333,0.187831,0.051667,0.025441,-21.68451,0.95,0.05,0.37,0.14,B,B
S05,Dinamica19,S671,0,1,7-11-2017_12-56-4-633_Dinamica19_1,0,19.48102,0.269337,14.57814,18.13527,25.46471,10.88657,241.3533,220.4825,133.9467,166.4358,0.843608,0.427541,0.547704,0.822589,1.054905,0.507201,8.544046,7.062728,5.302305,2.509693,0.658473,0.655369,25.38092,0.323456,-0.430081,-20.50786,18.29798,0.677345,-3.196039,-3.567061,0.134237,1.038016,2.370031,0.55565,-2.741483,-1.046407,-2.725296,-8.961758,10.08271,1.902733,412.0306,0.367287,1133.215,0.121567,-71.38078,-1.27196,1460.821,0.149955,789.2316,0.29205,-79.17919,-1.047876,2371.821,0.081363,805.0389,0.455584,-79.54388,-1.040911,-11.93866,-0.487154,19.0081,0.383328,0.048776,0.418503,-0.021181,-0.504943,0.794134,0.582628,26.43619,0.305802,2.155533,3.703622,21.46858,0.603422,-3.874734,-3.482953,-6.174796,15.44949,0.021766,-0.010126,0.454559,4.109589,4.739336,0.127,0.116538,0.07,0.062539,-29.06175,0.82,0.18,1.11,0.16,B,M
S05,Dinamica20,S672,0,1,7-11-2017_12-58-54-921_Dinamica20_1,0,28.27152,0.082547,26.10037,28.04711,31.24693,5.146557,9.004777,3.281409,4.22371,7.386022,1.678262,0.329872,1.314883,1.526142,2.095588,0.780705,5.388577,2.857385,4.80282,2.947804,0.890208,0.447366,33.12436,0.272235,1.428524,5.216262,9.721172,1.28666,-7.926095,-1.671751,0.018271,1.147848,0.736977,0.747691,7.108533,0.296229,-1.319912,-4.051598,23.07838,0.258788,425.6831,0.409901,1155.62,0.169968,8.05179,0.946578,1392.215,0.176802,776.9487,0.291617,-5.71243,-1.631666,2444.126,0.08564,717.6545,0.362526,-15.56051,-0.297745,-12.45869,-0.371869,24.86907,0.318247,0.104064,0.189637,-0.023867,-0.600016,0.909843,0.430447,33.38663,0.272197,0.994096,7.328752,9.589227,1.329388,-7.634577,-1.759416,0,0,0,0,0,4.026846,0.699301,1.42,0,0,0,-19.08304,1,0,0,0,B,B
S05,Dinamica1.2,S673,0,1,7-11-2017_12-9-51-388_Dinamica1.2_1,0,33.48975,0.053672,31.75421,33.60209,35.25908,3.504875,22.71427,1.160883,16.3185,0.843544,2.218489,0.365729,1.369676,2.333912,3.067711,1.698035,10.05189,3.695192,13.44969,1.378757,1.741294,0.514821,33.47238,0.16524,-4.115283,-2.913515,6.620732,2.118797,-23.0086,-0.566079,0.014624,0.894617,0.965479,0.820756,8.27756,0.419498,2.034371,4.76353,21.04667,0.355238,402.5573,0.256982,1143.997,0.095899,-3.547743,-7.839878,1337.826,0.176252,791.7372,0.170626,-13.4675,-1.992411,2428.627,0.087408,557.6465,0.339167,-21.73911,-1.155182,-12.19752,-0.520258,20.97544,0.322977,0.087598,0.215729,-0.028264,-0.558972,1.824607,0.483287,33.35062,0.168683,-5.408596,-2.065301,5.730606,2.451389,-23.28799,-0.568221,-13.58867,26.35476,0.03243,-0.015265,0.75075,3.875969,1.626016,0.59,0.15,0.02,0,-16.33852,0.77,0.23,0.59,0.4,B,B
S05,Dinamica25,S674,1,1,15-11-2017_12-16-51-896_Dinamica25_1,0,34.94024,0.092764,31.68333,35.79198,37.92816,6.244827,56.59872,34.39766,38.76907,19.19147,1.607215,0.385827,1.13627,1.555073,2.165931,1.029661,13.63063,9.419087,10.54163,4.741238,1.285429,0.70916,28.58194,0.315533,-9.790927,-1.072829,12.80901,1.121185,-21.33723,-0.818762,0.050017,1.185706,1.091974,0.60822,6.340947,0.774049,9.461685,1.270954,21.1476,0.496201,441.5425,0.29554,1183.852,0.159192,-18.83461,-2.629166,1443.128,0.122931,879.3996,0.311272,-24.55565,-1.490069,2435.378,0.076992,865.7993,0.551516,-27.74927,-1.272827,-13.97107,-0.48793,22.26707,0.361461,0.08586,0.379799,-0.029649,-0.499525,1.356757,0.672063,30.19667,0.209013,-9.303771,-1.148446,12.97296,1.146351,-22.79563,-0.756262,2.085312,8.574039,0.009185,0.007807,0.444613,4.371585,1.123595,0.84,0.36,0.05,0,-19.47562,0.43,0.57,0.47,1.22,B,M
S05,Dinamica26,S675,1,1,15-11-2017_12-18-41-899_Dinamica26_1,0,37.26347,0.102511,34.23243,36.96015,39.37283,5.140392,150.119,122.7639,77.03819,78.35329,1.444402,0.420705,0.78488,1.45021,1.993241,1.208362,18.31536,6.551009,7.925249,4.558696,1.118412,0.713429,25.21197,0.30843,-4.258896,-2.611195,20.32334,0.739765,-23.34053,-0.531891,0.049056,1.578092,1.205813,0.782972,8.211318,0.689223,12.38771,0.7406,17.3665,0.549155,431.6187,0.326935,1081.864,0.168654,-18.22726,-2.19128,1516.016,0.137134,738.1138,0.437274,-26.89939,-0.929633,2460.543,0.081164,784.5266,0.475418,-24.58923,-0.95019,-14.8255,-0.399618,22.01735,0.291841,0.079998,0.398609,-0.025868,-0.528194,1.129194,0.725492,25.8591,0.278762,-5.306842,-2.00549,19.72444,0.778287,-23.05874,-0.543471,-3.629715,9.605125,0.073795,-0.01797,0.748561,4,1.204819,0.805,0.375,0.02,0,-19.52066,0.82,0.18,0.93,0.19,B,M
