Speaker;activity;sentenceID;session;rep;name;frameTime;F0semitoneFrom27,5Hz_sma3nz_amean;F0semitoneFrom27,5Hz_sma3nz_stddevNorm;F0semitoneFrom27,5Hz_sma3nz_percentile20,0;F0semitoneFrom27,5Hz_sma3nz_percentile50,0;F0semitoneFrom27,5Hz_sma3nz_percentile80,0;F0semitoneFrom27,5Hz_sma3nz_pctlrange0-2;F0semitoneFrom27,5Hz_sma3nz_meanRisingSlope;F0semitoneFrom27,5Hz_sma3nz_stddevRisingSlope;F0semitoneFrom27,5Hz_sma3nz_meanFallingSlope;F0semitoneFrom27,5Hz_sma3nz_stddevFallingSlope;loudness_sma3_amean;loudness_sma3_stddevNorm;loudness_sma3_percentile20,0;loudness_sma3_percentile50,0;loudness_sma3_percentile80,0;loudness_sma3_pctlrange0-2;loudness_sma3_meanRisingSlope;loudness_sma3_stddevRisingSlope;loudness_sma3_meanFallingSlope;loudness_sma3_stddevFallingSlope;spectralFlux_sma3_amean;spectralFlux_sma3_stddevNorm;mfcc1_sma3_amean;mfcc1_sma3_stddevNorm;mfcc2_sma3_amean;mfcc2_sma3_stddevNorm;mfcc3_sma3_amean;mfcc3_sma3_stddevNorm;mfcc4_sma3_amean;mfcc4_sma3_stddevNorm;jitterLocal_sma3nz_amean;jitterLocal_sma3nz_stddevNorm;shimmerLocaldB_sma3nz_amean;shimmerLocaldB_sma3nz_stddevNorm;HNRdBACF_sma3nz_amean;HNRdBACF_sma3nz_stddevNorm;logRelF0-H1-H2_sma3nz_amean;logRelF0-H1-H2_sma3nz_stddevNorm;logRelF0-H1-A3_sma3nz_amean;logRelF0-H1-A3_sma3nz_stddevNorm;F1frequency_sma3nz_amean;F1frequency_sma3nz_stddevNorm;F1bandwidth_sma3nz_amean;F1bandwidth_sma3nz_stddevNorm;F1amplitudeLogRelF0_sma3nz_amean;F1amplitudeLogRelF0_sma3nz_stddevNorm;F2frequency_sma3nz_amean;F2frequency_sma3nz_stddevNorm;F2bandwidth_sma3nz_amean;F2bandwidth_sma3nz_stddevNorm;F2amplitudeLogRelF0_sma3nz_amean;F2amplitudeLogRelF0_sma3nz_stddevNorm;F3frequency_sma3nz_amean;F3frequency_sma3nz_stddevNorm;F3bandwidth_sma3nz_amean;F3bandwidth_sma3nz_stddevNorm;F3amplitudeLogRelF0_sma3nz_amean;F3amplitudeLogRelF0_sma3nz_stddevNorm;alphaRatioV_sma3nz_amean;alphaRatioV_sma3nz_stddevNorm;hammarbergIndexV_sma3nz_amean;hammarbergIndexV_sma3nz_stddevNorm;slopeV0-500_sma3nz_amean;slopeV0-500_sma3nz_stddevNorm;slopeV500-1500_sma3nz_amean;slopeV500-1500_sma3nz_stddevNorm;spectralFluxV_sma3nz_amean;spectralFluxV_sma3nz_stddevNorm;mfcc1V_sma3nz_amean;mfcc1V_sma3nz_stddevNorm;mfcc2V_sma3nz_amean;mfcc2V_sma3nz_stddevNorm;mfcc3V_sma3nz_amean;mfcc3V_sma3nz_stddevNorm;mfcc4V_sma3nz_amean;mfcc4V_sma3nz_stddevNorm;alphaRatioUV_sma3nz_amean;hammarbergIndexUV_sma3nz_amean;slopeUV0-500_sma3nz_amean;slopeUV500-1500_sma3nz_amean;spectralFluxUV_sma3nz_amean;loudnessPeaksPerSec;VoicedSegmentsPerSec;MeanVoicedSegmentLengthSec;StddevVoicedSegmentLengthSec;MeanUnvoicedSegmentLength;StddevUnvoicedSegmentLength;equivalentSoundLevel_dBp;soundingPercentage;silencePercentage;silencesPerSecond;silencesMean;Type
U24;Dinamica2,2;S353;0;2;8-9-2015_13-18-17-407_Dinamica2,2_2;0,000000;3,333100e+001;1,055754e-001;3,224516e+001;3,418235e+001;3,528564e+001;3,040489e+000;4,152222e-001;2,251559e+001;1,648393e+001;0;1,280843e+000;4,759391e-001;6,499119e-001;1,321142e+000;1,933660e+000;1,283748e+000;1,552428e+001;6,410828e+000;1,091632e+001;7,855783e+000;6,872746e-001;4,720244e-001;2,201914e+001;5,438614e-001;7,706466e+000;1,449358e+000;1,083519e+001;1,036163e+000;-9,815865e+000;-1,679377e+000;1,924313e-002;8,174312e-001;1,120486e+000;7,940717e-001;8,463363e+000;3,845938e-001;3,773857e+000;1,319710e+000;2,298504e+001;3,294566e-001;4,772845e+002;2,371476e-001;1,190653e+003;1,723905e-001;-4,201335e+001;-1,663971e+000;1,562477e+003;1,301981e-001;9,837892e+002;5,378463e-001;-5,091145e+001;-1,245351e+000;2,666071e+003;1,005240e-001;1,439053e+003;6,008952e-001;-5,781938e+001;-1,035333e+000;-1,430511e+001;-4,202131e-001;2,419994e+001;2,700461e-001;-3,362224e-002;-9,349342e-001;-2,419948e-002;-5,240477e-001;7,387499e-001;4,453455e-001;2,527382e+001;3,773456e-001;5,252472e+000;2,002448e+000;8,752701e+000;9,605515e-001;-1,544703e+001;-8,713933e-001;-1,737324e+001;2,899455e+001;-9,980209e-002;-7,816132e-003;6,115829e-001;5,607477e+000;4;1,950000e-001;9,912114e-002;4,333333e-002;1,247219e-002;-2,453032e+001;1,0;0,0;0,0;0,0;A
U24;Dinamica3,1;S354;0;1;8-9-2015_13-18-32-615_Dinamica3,1_1;0,000000;3,235416e+001;1,252668e-001;3,158541e+001;3,296563e+001;3,448886e+001;2,903448e+000;5,205275e+001;4,738671e+001;7,474544e+001;4,407664e+001;1,168275e+000;5,896875e-001;5,546495e-001;1,053647e+000;1,777129e+000;1,222479e+000;1,673372e+001;6,866663e+000;1,322180e+001;6,982933e+000;6,755106e-001;5,792903e-001;2,572563e+001;4,533490e-001;7,305650e+000;1,589982e+000;1,242225e+001;1,073822e+000;-9,918911e+000;-1,754035e+000;5,376915e-002;2,188495e+000;1,158271e+000;1,012372e+000;8,056524e+000;4,269853e-001;4,710530e+000;1,095116e+000;2,493870e+001;2,999463e-001;5,388499e+002;3,271758e-001;1,173470e+003;1,541217e-001;-4,487317e+001;-1,588346e+000;1,624076e+003;1,811163e-001;9,067664e+002;4,913760e-001;-5,665407e+001;-1,155973e+000;2,732505e+003;1,010174e-001;1,015538e+003;5,545338e-001;-6,205932e+001;-1,011946e+000;-1,682330e+001;-3,948374e-001;2,715977e+001;3,207898e-001;-3,575712e-002;-7,699887e-001;-2,618128e-002;-4,810108e-001;7,430926e-001;5,429270e-001;2,922240e+001;2,729110e-001;5,452968e+000;2,222640e+000;1,209965e+001;1,191256e+000;-1,450610e+001;-1,097542e+000;-2,453786e+001;3,711514e+001;-1,020235e-001;-1,275713e-002;4,367557e-001;5,797101e+000;2,985075e+000;2,616667e-001;9,476578e-002;5,333333e-002;2,808717e-002;-2,439829e+001;0,88;0,12;0,42;0,28;A
U24;Dinamica3,1;S355;0;2;8-9-2015_13-18-38-932_Dinamica3,1_2;0,000000;3,386484e+001;1,758785e-001;3,213940e+001;3,303933e+001;3,476365e+001;2,624252e+000;5,890779e+001;2,343615e+001;1,104438e+001;5,609690e+001;1,184003e+000;5,618313e-001;6,282098e-001;9,990832e-001;1,811729e+000;1,183520e+000;1,833841e+001;9,478777e+000;1,394841e+001;7,974255e+000;6,360475e-001;6,066047e-001;2,540636e+001;5,430140e-001;5,313092e+000;2,140313e+000;1,242019e+001;1,016734e+000;-9,282010e+000;-1,846542e+000;3,873234e-002;2,437628e+000;1,413502e+000;1,014833e+000;8,713642e+000;3,513828e-001;5,469868e+000;2,225587e+000;2,387938e+001;2,910204e-001;5,125834e+002;3,074798e-001;1,210361e+003;1,781392e-001;-3,920764e+001;-1,721475e+000;1,610449e+003;1,675012e-001;8,864963e+002;4,507292e-001;-5,052147e+001;-1,217357e+000;2,719927e+003;9,967875e-002;1,096897e+003;5,432621e-001;-5,545251e+001;-1,049875e+000;-1,563274e+001;-3,703533e-001;2,612162e+001;3,427127e-001;-3,915705e-002;-7,570125e-001;-2,359044e-002;-5,237468e-001;6,811637e-001;5,880764e-001;2,799030e+001;4,524872e-001;3,792794e+000;3,135730e+000;1,219782e+001;1,105125e+000;-1,404054e+001;-1,083356e+000;-2,288798e+001;3,630207e+001;-9,903994e-002;-9,321094e-003;4,900959e-001;6,060606e+000;3,664922e+000;2,171429e-001;1,108041e-001;4,000000e-002;1,632993e-002;-2,454872e+001;0,87;0,13;0,44;0,3;A
U24;Dinamica3,2;S356;0;1;8-9-2015_13-18-51-232_Dinamica3,2_1;0,000000;2,963939e+001;2,109528e-001;2,395756e+001;3,137932e+001;3,448892e+001;1,053136e+001;1,410375e+002;7,852369e+001;9,717300e+001;6,805260e+001;1,167597e+000;6,136146e-001;5,162550e-001;1,019773e+000;1,759064e+000;1,242809e+000;1,830107e+001;6,534067e+000;1,539442e+001;8,509483e+000;7,179990e-001;6,066340e-001;1,687812e+001;8,964837e-001;1,373679e+001;8,174665e-001;1,608139e+001;9,255930e-001;-9,992342e+000;-1,692140e+000;5,705704e-002;1,463005e+000;1,541295e+000;8,383933e-001;6,427453e+000;6,535525e-001;8,452672e+000;1,304028e+000;2,293677e+001;2,928337e-001;4,928604e+002;2,802603e-001;1,057810e+003;2,234787e-001;-5,336769e+001;-1,483296e+000;1,614414e+003;1,590440e-001;7,850582e+002;7,564784e-001;-6,410748e+001;-1,130867e+000;2,723704e+003;6,873702e-002;1,012660e+003;6,081890e-001;-6,703174e+001;-1,047970e+000;-1,529526e+001;-4,046544e-001;2,449515e+001;3,124233e-001;-3,668795e-002;-9,220926e-001;-2,535213e-002;-3,480695e-001;8,777434e-001;4,684284e-001;2,192311e+001;4,869542e-001;1,094340e+001;1,087822e+000;1,435717e+001;1,130625e+000;-1,728257e+001;-7,417618e-001;-2,474854e+001;3,494989e+001;-1,088088e-001;-6,358553e-003;3,211511e-001;5,681818e+000;3,614458e+000;1,983333e-001;1,189421e-001;5,500000e-002;2,362908e-002;-2,399852e+001;1,0;0,0;0,0;0,0;A
U24;Dinamica3,2;S357;0;2;8-9-2015_13-18-57-111_Dinamica3,2_2;0,000000;3,128619e+001;1,425379e-001;3,029888e+001;3,193204e+001;3,475139e+001;4,452513e+000;1,044822e+003;4,166291e+002;4,982037e+001;1,978309e+001;1,295372e+000;5,468338e-001;6,779664e-001;1,108101e+000;1,975670e+000;1,297704e+000;1,969115e+001;9,859845e+000;1,848264e+001;7,327321e+000;7,897051e-001;5,681459e-001;1,676864e+001;9,746860e-001;1,223969e+001;9,043983e-001;1,507317e+001;9,035370e-001;-1,275490e+001;-1,257792e+000;4,462688e-002;1,485663e+000;1,625784e+000;9,181058e-001;6,828097e+000;5,410778e-001;1,022511e+001;1,247297e+000;2,323548e+001;2,967336e-001;4,864293e+002;2,114714e-001;1,078357e+003;1,628214e-001;-5,284803e+001;-1,479551e+000;1,624396e+003;1,401985e-001;8,780578e+002;6,235697e-001;-6,449501e+001;-1,101395e+000;2,696616e+003;9,348616e-002;1,047398e+003;7,061791e-001;-6,722262e+001;-1,033715e+000;-1,509700e+001;-3,593406e-001;2,338556e+001;2,828624e-001;-3,251007e-002;-9,561105e-001;-2,673735e-002;-3,876565e-001;9,367072e-001;4,378973e-001;2,284410e+001;4,065934e-001;9,144004e+000;1,213059e+000;1,513750e+001;1,007246e+000;-1,804967e+001;-7,303387e-001;-1,961944e+001;2,949775e+001;-9,739733e-002;-7,377001e-003;4,358944e-001;5,917160e+000;3,067485e+000;2,400000e-001;2,172556e-001;8,000000e-002;3,082207e-002;-2,349603e+001;1,0;0,0;0,0;0,0;A
U24;Dinamica4,2;S358;0;1;8-9-2015_13-19-11-524_Dinamica4,2_1;0,000000;3,375441e+001;4,085414e-002;3,252802e+001;3,373193e+001;3,514410e+001;2,616081e+000;6,308369e+001;6,042102e+001;1,374646e+001;3,535659e+000;1,430122e+000;4,820038e-001;7,746816e-001;1,422634e+000;1,994490e+000;1,219808e+000;2,211432e+001;7,264964e+000;1,325298e+001;1,005890e+001;8,011386e-001;5,294954e-001;2,690276e+001;5,220760e-001;5,084401e+000;2,270143e+000;6,002790e+000;2,225798e+000;-1,986192e+001;-9,279956e-001;1,921427e-002;1,007816e+000;1,209404e+000;1,150538e+000;9,317988e+000;2,880687e-001;2,681682e+000;1,483300e+000;2,707537e+001;2,664603e-001;4,589190e+002;1,881833e-001;1,186415e+003;1,384301e-001;-4,206739e+001;-1,756775e+000;1,436978e+003;1,650334e-001;9,876549e+002;4,184826e-001;-5,176765e+001;-1,336101e+000;2,687410e+003;5,469213e-002;9,345496e+002;5,359799e-001;-6,254765e+001;-1,018529e+000;-1,432297e+001;-3,349141e-001;2,615661e+001;2,194232e-001;-2,251734e-002;-1,007727e+000;-2,627534e-002;-5,612713e-001;8,801641e-001;4,925910e-001;3,210551e+001;2,464978e-001;3,433194e+000;3,378190e+000;4,588434e+000;3,150324e+000;-2,743130e+001;-4,527209e-001;-1,973233e+001;2,999708e+001;-9,904508e-002;-1,213334e-002;5,631013e-001;4,907976e+000;2,564103e+000;3,050000e-001;2,559785e-001;6,500000e-002;4,387482e-002;-2,268064e+001;0,9;0,1;0,54;0,19;A
U24;Dinamica4,2;S359;0;2;8-9-2015_13-19-17-327_Dinamica4,2_2;0,000000;3,343849e+001;4,340523e-002;3,229573e+001;3,346931e+001;3,461225e+001;2,316517e+000;7,051328e+001;7,676672e+001;2,629687e+001;1,898775e+001;1,524109e+000;5,128070e-001;7,865775e-001;1,486397e+000;2,232815e+000;1,446237e+000;2,200760e+001;6,795534e+000;1,626867e+001;1,262386e+001;7,851232e-001;5,507374e-001;2,547263e+001;5,031281e-001;3,418018e+000;3,294376e+000;3,836300e+000;3,158910e+000;-1,997641e+001;-9,091110e-001;2,099527e-002;9,744693e-001;1,053024e+000;1,208976e+000;8,577173e+000;3,800585e-001;2,853371e+000;1,387553e+000;2,499304e+001;3,076253e-001;4,385775e+002;1,605105e-001;1,098904e+003;1,614312e-001;-4,644004e+001;-1,674759e+000;1,396672e+003;1,498666e-001;8,473554e+002;2,896655e-001;-5,411395e+001;-1,360594e+000;2,604145e+003;5,002850e-002;8,759473e+002;5,481158e-001;-6,444495e+001;-1,059294e+000;-1,245415e+001;-3,488778e-001;2,384086e+001;2,526489e-001;-2,206992e-002;-9,308069e-001;-2,494523e-002;-4,616675e-001;8,610928e-001;4,852779e-001;3,025677e+001;2,586405e-001;8,471210e-001;1,315092e+001;4,058570e+000;3,252680e+000;-2,768521e+001;-4,674821e-001;-2,011275e+001;3,169077e+001;-8,397846e-002;-1,406387e-002;6,076429e-001;4,761905e+000;3,105590e+000;2,400000e-001;1,449138e-001;6,200000e-002;5,035871e-002;-2,273121e+001;0,91;0,09;0,54;0,17;A
U24;Dinamica4,3;S360;0;1;8-9-2015_13-19-28-695_Dinamica4,3_1;0,000000;3,185304e+001;9,847970e-002;3,080482e+001;3,206678e+001;3,394104e+001;3,136219e+000;3,632135e+001;1,436277e+001;3,448327e+001;2,351035e+001;1,511706e+000;5,043572e-001;8,296081e-001;1,251909e+000;2,382757e+000;1,553149e+000;1,932578e+001;1,058584e+001;1,009003e+001;5,298803e+000;7,649757e-001;5,376161e-001;1,314946e+001;1,438552e+000;1,190498e+001;9,557639e-001;1,456821e+001;9,737467e-001;-1,659206e+001;-1,215167e+000;4,095295e-002;1,644325e+000;9,486701e-001;9,630355e-001;6,926426e+000;5,145611e-001;4,702808e+000;1,514459e+000;2,179699e+001;3,148973e-001;4,702738e+002;2,081285e-001;1,034882e+003;1,270270e-001;-5,007944e+001;-1,640143e+000;1,680441e+003;1,615796e-001;7,210574e+002;8,657159e-001;-6,338089e+001;-1,155348e+000;2,638840e+003;8,371837e-002;1,684408e+003;6,843295e-001;-6,452615e+001;-1,121933e+000;-1,231655e+001;-2,463196e-001;2,052800e+001;2,917282e-001;-2,417232e-002;-1,168631e+000;-3,058568e-002;-3,884472e-001;8,793895e-001;4,636458e-001;2,069619e+001;5,672047e-001;8,126185e+000;1,369601e+000;1,580631e+001;1,003569e+000;-2,608389e+001;-5,570158e-001;-1,400167e+001;2,262854e+001;-1,127255e-001;-3,909264e-003;5,162986e-001;4,225352e+000;2,941176e+000;2,475000e-001;1,112149e-001;7,250000e-002;2,165064e-002;-2,292343e+001;0,91;0,09;0,63;0,14;A
U24;Dinamica4,3;S361;0;2;8-9-2015_13-19-33-606_Dinamica4,3_2;0,000000;3,250182e+001;1,755594e-001;3,143573e+001;3,267827e+001;3,383564e+001;2,399906e+000;3,374691e+002;2,359641e+002;8,781030e+001;5,244569e+001;1,406116e+000;4,712091e-001;8,433324e-001;1,130882e+000;2,210614e+000;1,367281e+000;1,418184e+001;9,896184e+000;1,035853e+001;3,402212e+000;6,322617e-001;6,203535e-001;1,465356e+001;1,270236e+000;1,079854e+001;9,487168e-001;1,219144e+001;1,214383e+000;-1,709524e+001;-1,090054e+000;3,269013e-002;1,144566e+000;9,871835e-001;8,471217e-001;7,971817e+000;4,011307e-001;5,923880e+000;1,272379e+000;2,282650e+001;3,759470e-001;4,616547e+002;1,727758e-001;1,067453e+003;1,558951e-001;-4,910105e+001;-1,641294e+000;1,617891e+003;1,672233e-001;9,591627e+002;9,984051e-001;-6,060659e+001;-1,179463e+000;2,590414e+003;7,081561e-002;1,484761e+003;6,868958e-001;-6,414832e+001;-1,084134e+000;-1,290928e+001;-2,256270e-001;2,150344e+001;2,873542e-001;-2,983290e-002;-1,053853e+000;-2,925361e-002;-4,201975e-001;7,363983e-001;5,397611e-001;2,151096e+001;5,871401e-001;7,901204e+000;1,262591e+000;1,427061e+001;1,123858e+000;-2,471352e+001;-6,171818e-001;-1,490640e+001;2,441454e+001;-1,106166e-001;-7,287502e-003;3,716761e-001;4,081633e+000;3,546099e+000;2,060000e-001;1,278436e-001;6,750000e-002;2,680951e-002;-2,354199e+001;0,89;0,11;0,6;0,19;A
U24;Dinamica5,1;S362;0;1;8-9-2015_13-19-48-398_Dinamica5,1_1;0,000000;3,276184e+001;9,642756e-002;3,146920e+001;3,298952e+001;3,509020e+001;3,621006e+000;8,524229e+001;1,139907e+002;2,197548e+001;1,674216e+001;1,529777e+000;5,027154e-001;8,007106e-001;1,508513e+000;2,195820e+000;1,395109e+000;2,054162e+001;7,403464e+000;1,609075e+001;9,393052e+000;7,731059e-001;6,338670e-001;2,538935e+001;4,460639e-001;3,150000e+000;3,459061e+000;1,188248e+001;1,150703e+000;-1,596394e+001;-1,068050e+000;3,729814e-002;1,702301e+000;8,726186e-001;9,042895e-001;8,407078e+000;4,723797e-001;4,481039e+000;1,244379e+000;2,299516e+001;2,411817e-001;4,607148e+002;2,304245e-001;1,097257e+003;1,892370e-001;-2,804117e+001;-2,222130e+000;1,508977e+003;1,297016e-001;8,080463e+002;4,369639e-001;-4,029556e+001;-1,438491e+000;2,627858e+003;8,322623e-002;1,017130e+003;7,983469e-001;-4,695642e+001;-1,180059e+000;-1,391547e+001;-3,333895e-001;2,309977e+001;2,616096e-001;-2,492833e-002;-9,994395e-001;-2,491578e-002;-4,099384e-001;8,371247e-001;5,608357e-001;2,807860e+001;2,828962e-001;1,409915e+000;7,659875e+000;1,248725e+001;1,165536e+000;-2,000674e+001;-7,499718e-001;-2,277692e+001;3,311745e+001;-1,105509e-001;-1,017609e-002;4,571480e-001;5,833333e+000;2,136752e+000;3,980000e-001;2,375205e-001;6,500000e-002;5,500000e-002;-2,230591e+001;1,0;0,0;0,0;0,0;A
U24;Dinamica5,1;S363;0;2;8-9-2015_13-20-4-334_Dinamica5,1_2;0,000000;3,300082e+001;8,940688e-002;3,128563e+001;3,329715e+001;3,545769e+001;4,172054e+000;5,709301e+001;2,250511e+001;1,669005e+001;1,126602e+001;1,424614e+000;4,676531e-001;7,861703e-001;1,455818e+000;1,959764e+000;1,173594e+000;1,840421e+001;6,691526e+000;1,399820e+001;8,022111e+000;6,884829e-001;5,965427e-001;2,756934e+001;3,119151e-001;4,541548e+000;2,510548e+000;1,315630e+001;1,090555e+000;-1,535638e+001;-1,082665e+000;3,949939e-002;2,164340e+000;8,924063e-001;9,689645e-001;9,157325e+000;3,303771e-001;5,566892e+000;9,923105e-001;2,400404e+001;2,632008e-001;4,884289e+002;3,167179e-001;1,166516e+003;2,681283e-001;-1,609253e+001;-2,581591e+000;1,533141e+003;1,369140e-001;8,540297e+002;4,497065e-001;-2,929148e+001;-1,279708e+000;2,670602e+003;8,565389e-002;9,649531e+002;4,839029e-001;-3,630909e+001;-9,822501e-001;-1,502502e+001;-3,742187e-001;2,464755e+001;2,826209e-001;-3,159750e-002;-1,019070e+000;-2,426745e-002;-4,191962e-001;6,929355e-001;5,672953e-001;2,829170e+001;2,805888e-001;3,533023e+000;3,192594e+000;1,332578e+001;1,104617e+000;-1,748477e+001;-8,789946e-001;-2,565447e+001;3,944753e+001;-9,989059e-002;-1,840026e-002;9,049606e-001;5,508475e+000;1,739130e+000;5,325000e-001;3,927706e-001;2,666667e-002;4,714045e-003;-2,308381e+001;0,9;0,1;0,38;0,27;A
U25;Dinamica1,2;S396;0;1;18-6-2015_9-45-0-651_Dinamica1,2_1;0,000000;3,588963e+001;4,898753e-002;3,470562e+001;3,634361e+001;3,727657e+001;2,570957e+000;2,408625e+002;2,177028e+002;1,114454e+001;9,677112e+000;2,465850e+000;4,231366e-001;1,382228e+000;2,379130e+000;3,585023e+000;2,202796e+000;1,712848e+001;6,792024e+000;1,378344e+001;9,570498e+000;1,388966e+000;6,586545e-001;2,802140e+001;4,830287e-001;1,044832e-001;1,074607e+002;3,904482e+000;3,884436e+000;-3,178768e+001;-5,290304e-001;1,993870e-002;1,539347e+000;6,753070e-001;1,205278e+000;1,051764e+001;3,009736e-001;4,758696e+000;1,508503e+000;2,608878e+001;2,979346e-001;4,550186e+002;2,604276e-001;1,325025e+003;1,836831e-001;-3,177265e+001;-2,087479e+000;1,428165e+003;1,629598e-001;9,673139e+002;4,781657e-001;-3,955139e+001;-1,467395e+000;2,723179e+003;7,435540e-002;8,608994e+002;7,993491e-001;-4,865293e+001;-1,118975e+000;-1,288352e+001;-4,200874e-001;2,274789e+001;2,693414e-001;5,325298e-002;7,479360e-001;-2,500056e-002;-4,832241e-001;1,529395e+000;5,991243e-001;3,053740e+001;3,568797e-001;-1,553306e+000;-6,283318e+000;2,038382e+000;7,754766e+000;-3,620943e+001;-3,970932e-001;-4,708602e+000;1,241369e+001;-4,362381e-002;-6,948021e-003;9,881862e-001;2,962963e+000;1,550388e+000;5,450000e-001;1,850000e-001;7,000000e-002;5,000000e-002;-1,548075e+001;0,75;0,25;1,09;0,23;B
U25;Dinamica1,2;S397;0;2;18-6-2015_9-45-18-491_Dinamica1,2_2;0,000000;3,601001e+001;4,502174e-002;3,482531e+001;3,621571e+001;3,709303e+001;2,267723e+000;6,986734e+001;6,344807e+001;2,794718e+001;2,568929e+001;2,673289e+000;5,089829e-001;1,431295e+000;2,577574e+000;3,606365e+000;2,175070e+000;2,416347e+001;1,466416e+001;9,665773e+000;8,774213e+000;1,499585e+000;5,644019e-001;2,830462e+001;4,412023e-001;-9,958853e+000;-1,114264e+000;-9,484425e-001;-1,660150e+001;-3,138686e+001;-3,436386e-001;2,497293e-002;1,873770e+000;8,440127e-001;7,623089e-001;9,531944e+000;4,054072e-001;5,523998e+000;1,377432e+000;2,502810e+001;2,672255e-001;5,285311e+002;3,564196e-001;1,422421e+003;1,945464e-001;-1,014259e+001;-3,867666e+000;1,505100e+003;1,078111e-001;1,022990e+003;3,849023e-001;-1,947968e+001;-1,692804e+000;2,676793e+003;9,242100e-002;9,867079e+002;5,394479e-001;-2,995270e+001;-1,017621e+000;-1,005672e+001;-4,876613e-001;2,290080e+001;2,965781e-001;1,009184e-001;2,991416e-001;-1,687310e-002;-6,185252e-001;1,583241e+000;5,327344e-001;2,865226e+001;3,691425e-001;-1,156854e+001;-8,872442e-001;-1,674443e+000;-9,547884e+000;-3,178375e+001;-3,184015e-001;2,581531e+000;3,484888e+000;2,091790e-002;9,988903e-004;4,941771e-001;4,166667e+000;1,754386e+000;5,400000e-001;4,200000e-001;3,000000e-002;0;-1,460586e+001;0,92;0,08;0,76;0,1;B
U25;Dinamica2,2;S398;0;1;18-6-2015_9-47-39-744_Dinamica2,2_1;0,000000;3,570797e+001;4,968047e-002;3,462716e+001;3,522255e+001;3,725781e+001;2,630650e+000;4,501776e+001;3,962112e+001;1,949308e+001;7,459482e+000;2,240889e+000;4,736583e-001;1,227184e+000;2,163111e+000;3,009841e+000;1,782657e+000;2,347937e+001;9,839737e+000;1,842337e+001;1,097784e+001;1,269809e+000;6,925108e-001;2,661406e+001;4,021436e-001;-5,924022e+000;-2,018784e+000;6,976245e+000;1,703459e+000;-2,708498e+001;-4,738004e-001;2,344144e-002;1,030235e+000;8,551565e-001;6,454129e-001;9,196430e+000;4,505118e-001;5,181694e+000;9,774147e-001;2,202618e+001;3,374392e-001;4,873304e+002;3,511170e-001;1,358536e+003;1,516605e-001;-2,268139e+001;-2,360561e+000;1,472017e+003;1,645736e-001;1,030417e+003;2,531177e-001;-3,011435e+001;-1,439219e+000;2,592889e+003;1,095874e-001;9,435720e+002;5,589858e-001;-3,778905e+001;-1,079099e+000;-1,130887e+001;-4,054665e-001;2,136402e+001;2,869040e-001;8,754134e-002;5,634881e-001;-1,913267e-002;-6,114730e-001;1,389761e+000;6,399497e-001;2,790850e+001;3,534306e-001;-6,063909e+000;-2,001826e+000;6,295491e+000;1,984018e+000;-2,933937e+001;-3,840819e-001;3,206335e+000;3,605106e+000;5,012476e-003;8,174673e-003;6,018025e-001;4,464286e+000;2,830189e+000;3,166667e-001;1,666000e-001;5,000000e-002;0;-1,700407e+001;1,0;0,0;0,0;0,0;B
U25;Dinamica3,1;S399;0;1;18-6-2015_9-50-14-605_Dinamica3,1_1;0,000000;3,621178e+001;8,665960e-002;3,540393e+001;3,680070e+001;3,825027e+001;2,846340e+000;6,170539e+001;6,001400e+001;4,786722e+001;4,759118e+001;2,073421e+000;5,501931e-001;1,013174e+000;1,857752e+000;2,898750e+000;1,885576e+000;2,323787e+001;1,955547e+001;1,411048e+001;8,388801e+000;1,256427e+000;6,510115e-001;2,964260e+001;2,374439e-001;-6,822700e+000;-1,945620e+000;7,522216e+000;1,708284e+000;-2,816510e+001;-5,710457e-001;2,093765e-002;1,081944e+000;1,066108e+000;9,581330e-001;9,736596e+000;4,378587e-001;1,172414e+001;6,985273e-001;2,477479e+001;3,141137e-001;4,888211e+002;4,177942e-001;1,369404e+003;2,049635e-001;-2,241379e+001;-2,389968e+000;1,466172e+003;1,834391e-001;9,853450e+002;3,702154e-001;-2,462261e+001;-1,296385e+000;2,548185e+003;1,117497e-001;9,073438e+002;6,013672e-001;-3,174689e+001;-9,541862e-001;-1,429806e+001;-3,858087e-001;2,360538e+001;2,634662e-001;9,870287e-002;3,108722e-001;-2,180541e-002;-5,805358e-001;1,283933e+000;6,494172e-001;2,998520e+001;2,002861e-001;-7,391018e+000;-1,818220e+000;7,643579e+000;1,697818e+000;-2,862432e+001;-5,721954e-001;-9,181514e+000;1,660924e+001;7,753422e-002;-2,250801e-002;1,287491e+000;4,123712e+000;2,127660e+000;4,400000e-001;2,510976e-001;2,000000e-002;0;-1,618485e+001;0,4;0,6;1,22;0,49;B
